id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1134877,"Rose Garden B&B, Toronto",6225610,Doug,,Annex,43.67227448,-79.41450116,Private room,141,1,6,9/5/2016,0.13,1,365
6819218,Cozy Bright & Spacious Annex Loft w/Parking,20408425,Nick,,Annex,43.6734105,-79.41475758,Entire home/apt,141,3,65,4/30/2017,3.1,9,75
9076297,"Bright, Comfy Room in Queer House",27613253,Kami,,Annex,43.6733815,-79.40843472,Private room,76,2,17,6/2/2017,1.07,1,18
12896632,Anne's Annex room #3,21526358,Marianne,,Annex,43.67292802,-79.4058679,Private room,65,1,3,11/27/2016,0.32,2,325
13922412,1BD-Spacious top floor of classic Annex apartment,4547630,Scott,,Annex,43.66686659,-79.41760977,Entire home/apt,199,2,4,9/11/2016,0.39,1,0
4286161,Yorkville's Best! 2 Bedroom Condo,22250681,Kimberley,,Annex,43.67171568,-79.38883479,Entire home/apt,195,2,34,1/29/2017,1.2,1,276
7216757,Brand new Yorkville Sub-Penthouse,12945816,Andrea,,Annex,43.6695859,-79.39418102,Entire home/apt,135,2,67,5/18/2017,3.04,2,276
14077923,Spacious  & Bright 2 Level Annex Loft w/Parking,44187629,Ala,,Annex,43.67160854,-79.41665472,Entire home/apt,120,3,18,5/16/2017,1.82,2,67
14840469,Super Large 3BD 2BT House in Downtown Toronto,92855707,Nikola,,Annex,43.67109412,-79.41801971,Entire home/apt,130,3,42,6/2/2017,4.67,1,103
3793081,Spacious Private room Downtown,19475666,Oscar,,Annex,43.66951918,-79.40831309,Private room,69,5,4,12/19/2016,0.18,1,0
143107,Bloor Spadina St. George Subway,694553,Veronika,,Annex,43.66756233,-79.4012974,Private room,59,14,11,9/1/2016,0.16,1,98
18344149,Short-term sublet,52768446,Xiaoxue,,Annex,43.66891555,-79.40188435,Private room,30,1,0,,,1,280
17238388,Luxury Suite in Yorkville Four Seasons Hotel,69267810,Ari,,Annex,43.66928621,-79.39420707,Entire home/apt,195,1,18,5/23/2017,6.14,7,32
5692553,Artsy 1 bedroom apt in the Annex,3212906,Salma,,Annex,43.66760033,-79.41909808,Entire home/apt,70,7,6,3/25/2017,0.25,1,20
14730697,"Yorkville Fantasy @ Yonge & Bloor (2BR, 2BT + PKG)",91725106,Raed,,Annex,43.67152826,-79.38897779,Entire home/apt,99,1,44,5/22/2017,4.73,1,355
5304813,"Lovely downtown house, 2 floors",1306042,David,,Annex,43.67125099,-79.41547042,Entire home/apt,145,3,36,5/18/2017,1.37,1,17
6955368,201/ South White Room @The Annex,26743967,Toronto Heritage Residences,,Annex,43.67083598,-79.40277701,Private room,50,2,6,6/16/2016,0.26,57,69
18699602,Modern Studio In Fashion Dist. Yorkville Village,110986914,Kim & Saba,,Annex,43.67085834,-79.39376939,Entire home/apt,149,6,2,5/29/2017,2,11,108
8760443,Seaton Village Townhome,4763862,Caitlin,,Annex,43.66996249,-79.41914212,Entire home/apt,135,3,12,3/20/2017,0.61,2,0
4860596,CHARMING  2 B'ROOM - SEATON VILLAGE,11079714,Elaine,,Annex,43.67126849,-79.41785264,Entire home/apt,159,3,60,4/17/2017,2.33,1,259
7463159,"Simple, Spacious Annex Bachelor",15737226,Evan,,Annex,43.67283806,-79.41463439,Entire home/apt,50,2,10,9/21/2016,0.91,1,0
16929450,New Modern Yorkville Condo 1 Bedroom + Den,65031558,Al,,Annex,43.67119177,-79.38754712,Entire home/apt,141,2,3,5/10/2017,0.75,3,62
992518,Spectacular Modern Yorkville Suite,363432,Maryam,,Annex,43.67177601,-79.38886167,Entire home/apt,155,2,8,5/1/2017,0.47,5,96
15595704,"Two bedroom Jr.  in Yorkville, Toronto!",4032576,Whitehall,,Annex,43.67302293,-79.38915114,Entire home/apt,139,7,5,5/20/2017,0.97,10,284
16171368,Yorkville Dream (Yonge & Bloor),809517,Anton,,Annex,43.67128866,-79.393671,Entire home/apt,89,1,10,5/19/2017,2.73,7,57
18039335,Deluxe Suite in Yorkville Four Seasons Hotel,69267810,Ari,,Annex,43.66982893,-79.39384831,Entire home/apt,185,1,13,5/30/2017,6.96,7,40
17768705,"Downtown, Yorkville Luxury Suite with View",23472830,Benjamin,,Annex,43.67074027,-79.39384957,Entire home/apt,78,1,24,6/1/2017,10.29,11,38
4925508,"Downtown Toronto, Luxury Condo",25279451,Lallo,,Annex,43.67059379,-79.39047817,Entire home/apt,170,3,9,5/14/2017,0.36,1,19
13935699,Beautiful Modern Bedroom Available in DT Toronto,27646841,Kimberly,,Annex,43.67309667,-79.4026301,Private room,50,1,1,7/11/2016,0.09,1,0
16212854,"Yorkville 1BR Penthouse, Breathtaking City View",69267810,Ari,,Annex,43.67060383,-79.39351179,Entire home/apt,180,1,13,5/27/2017,2.24,7,37
15217074,"Cozy, Bohemian feel Annex Apartment",12095564,Maddy,,Annex,43.66680094,-79.40736617,Private room,59,2,2,5/2/2017,0.26,1,58
6924754,Beautiful Condo Right in Yorkville,20081033,Danny,,Annex,43.66962492,-79.39411613,Entire home/apt,170,3,36,5/12/2017,1.56,2,315
13256555,"Cozy Room in Popular ""The Annex""!",11710810,Yas,,Annex,43.67223479,-79.41199161,Private room,49,1,23,4/30/2017,1.93,1,297
6276955,Seaton Village Apt,4763862,Caitlin,,Annex,43.67045969,-79.41685608,Entire home/apt,70,1,47,8/24/2016,1.88,2,152
14472130,Yorkville Luxury Condo beside 4 Seasons Hotel,88692184,Chantalle,,Annex,43.67209262,-79.38846345,Entire home/apt,220,4,9,5/30/2017,0.97,1,336
8827537,Luxury Central Yorkville + Parking,27476365,Suhail,,Annex,43.67143595,-79.38955158,Entire home/apt,169,2,6,5/19/2017,0.36,1,23
6182716,"Lovely, clean, safe 1BR - close to everything!",1288588,Alexa,,Annex,43.66533454,-79.4171542,Entire home/apt,99,2,76,5/2/2017,3.11,1,249
15790385,Stunning Unit Overlooking Yorkville,6428755,Kamyar,,Annex,43.67089097,-79.39363646,Entire home/apt,134,4,6,5/31/2017,1.3,2,38
17976684,Private bedroom in downtown Toronto,8352360,Holly,,Annex,43.66716351,-79.40373979,Private room,41,1,0,,,1,21
8082343,Room Downtown Toronto,28656543,Rachelhillcoat,,Annex,43.66675907,-79.40888261,Private room,59,1,0,,,1,0
17827344,Bright cozy apartment Downtown Toronto,37904410,Martyna,,Annex,43.67177746,-79.41387824,Entire home/apt,91,2,6,5/22/2017,3.21,1,2
17908862,Spacious Toronto Studio,105044050,Rob,,Annex,43.66487194,-79.41758674,Entire home/apt,96,1,3,5/15/2017,1.88,2,73
12285791,"""Best Room in the Annex"" - Room & Garden Magazine",1476027,Dmitry,,Annex,43.67450862,-79.40850705,Private room,65,3,20,4/22/2017,2.12,1,340
11200365,Upscale Yorkville Townhouse Condo,44535394,Tony,,Annex,43.67132406,-79.40059067,Private room,368,2,2,9/20/2016,0.19,1,364
4867420,LOFT NEAR FOUR SEASONS YORKVILLE,25036890,Patrick,,Annex,43.67361415,-79.38930009,Entire home/apt,226,4,2,2/16/2016,0.1,1,341
13787028,Spacious bright PRroom in the Annex,49028111,Ramin,,Annex,43.66671699,-79.40996389,Private room,72,2,24,1/22/2017,2.19,2,80
11958853,Lovely room close to downtown,16949970,Anik,,Annex,43.67238746,-79.40729155,Private room,55,1,0,,,1,0
10115512,Charming House in the Annex,5016113,Daniel,,Annex,43.67353292,-79.41080848,Private room,59,2,6,3/3/2017,0.37,1,0
4508335,Room in condo in historic building,23377415,Karim,,Annex,43.6727789,-79.40623168,Private room,99,3,9,8/15/2015,0.29,1,138
17857409,Luxury Unit Heart of Yorkville,85109485,Pavel,,Annex,43.66923818,-79.39274352,Entire home/apt,126,5,1,5/7/2017,1,4,294
13412750,**Brand new studio space** in The Annex,72721077,Youn Young,,Annex,43.67062069,-79.41356047,Entire home/apt,91,7,8,5/9/2017,0.74,1,21
17379885,The Suite - Classic,50484087,Sara,,Annex,43.67239762,-79.39651333,Private room,95,1,1,3/7/2017,0.34,2,0
18152241,Charming studio apartment in a quiet neighboorhood,43778189,Jackie,,Annex,43.66893167,-79.41542044,Entire home/apt,80,2,5,5/30/2017,3.57,1,114
13876367,"Modern, sophisticated, central and quiet",45483199,Ruth,,Annex,43.67268964,-79.40437748,Private room,95,2,21,5/30/2017,2.11,1,88
14894367,Cozy One Bedroom Apartment in Heart of the Annex,30226968,Kris,,Annex,43.67071407,-79.41376996,Entire home/apt,130,2,2,9/18/2016,0.23,1,0
5078080,Amazing Location!  Artsy Comfort!,23091262,Jane,,Annex,43.66746356,-79.40721358,Private room,70,2,89,5/29/2017,3.13,2,285
6182571,Cozy House In Heart Of TO,12548610,Kyle,,Annex,43.67486761,-79.40022355,Entire home/apt,141,1,6,8/13/2015,0.25,1,0
6955908,302/ The North Attic @The Annex,26743967,Toronto Heritage Residences,,Annex,43.67187478,-79.40264046,Private room,55,2,2,8/27/2015,0.09,57,44
5918935,Bay&Bloor luxury apartment @davenport,2049843,Krista Pieternella,,Annex,43.67217849,-79.38921361,Entire home/apt,243,3,10,5/3/2017,0.4,1,209
14925796,"Cozy Private Room, Downtown/Annex - Steps to TTC",93169987,Dennis,,Annex,43.67461348,-79.40849876,Private room,49,2,10,1/28/2017,1.14,2,275
8089671,Toronto Annex Studio Convenient,42720246,Daniel,,Annex,43.66616236,-79.40666137,Entire home/apt,99,3,0,,,1,0
14176179,"Comfortable Home in Convenient Location, The Annex",34050490,Dave,,Annex,43.6742252,-79.40794126,Entire home/apt,76,2,12,4/24/2017,1.28,1,95
6749432,Brand New 5Star Yorkville Apartment,32216076,Michael,,Annex,43.67437186,-79.39511564,Entire home/apt,376,1,7,11/2/2016,0.29,2,209
16737229,Brand New Luxury Annex House 5 Minutes from Subway,106711091,Jeff,,Annex,43.67067298,-79.41355379,Entire home/apt,200,2,7,5/29/2017,6,1,144
12606939,Bright & Cozy PRoom in the Annex/Bathurst station,49028111,Ramin,,Annex,43.66626256,-79.4118576,Private room,45,2,13,2/20/2017,1.16,2,56
6781270,Annex / Casa Loma Attic Apartment,443480,Sam,,Annex,43.67482159,-79.40648317,Entire home/apt,84,3,0,,,1,0
11986297,Airbed in Convenient Location,284529,Delia,,Annex,43.67189054,-79.40269026,Private room,55,3,0,,,3,0
13920828,Beautiful 3-4 bdrm home in Annex/Seaton Village,9904260,Ingrid,,Annex,43.66751838,-79.41518409,Entire home/apt,250,4,1,8/6/2016,0.1,1,0
14090172,303/ Narnia room @Bloor/Spadina,26743967,Toronto Heritage Residences,,Annex,43.66892059,-79.40496029,Private room,55,2,0,,,57,64
7632102,Spacious Annex Apartment Sleeps 2+,37360805,David,,Annex,43.66828323,-79.40917722,Entire home/apt,149,1,1,7/30/2015,0.04,1,0
7775904,Stunning TO Condo- View of CN Tower,6325140,Mitchell,,Annex,43.67004824,-79.39372325,Entire home/apt,135,5,5,5/12/2017,0.26,1,0
8742410,Fully Furnished Condo Yorkville,45632112,Kamran,,Annex,43.67142946,-79.39473379,Entire home/apt,141,3,17,5/11/2017,0.85,3,289
8838621,Iconic YORKVILLE PLAZA Studio.,4486433,Arlene,,Annex,43.67110557,-79.39430953,Entire home/apt,130,2,37,5/28/2017,1.88,1,58
18138507,1 Bedroom in the Annex,15941836,Morgan,,Annex,43.67021804,-79.41226015,Entire home/apt,80,10,0,,,3,275
13598294,Beautiful view and place to stay,77100731,Moe,,Annex,43.67228743,-79.40578831,Shared room,28,2,11,5/25/2017,1.04,1,329
10209071,Spacious Living Room in Downtown,52450011,Xin,,Annex,43.6665555,-79.40611451,Shared room,26,1,2,1/5/2016,0.12,1,0
14074241,301/ Bird Room @Bloor/Spadina,26743967,Toronto Heritage Residences,,Annex,43.66942618,-79.40666588,Private room,55,2,3,8/28/2016,0.31,57,70
14087085,205/ The View @Bloor/Spadina,26743967,Toronto Heritage Residences,,Annex,43.66715947,-79.40565256,Private room,55,2,5,8/27/2016,0.5,57,70
14119628,203/ Fireplace Room @Bloor/Spadina,26743967,Toronto Heritage Residences,,Annex,43.66787411,-79.40671422,Private room,59,2,6,6/1/2017,0.62,57,70
13221610,202/ Pine View @The Annex,26743967,Toronto Heritage Residences,,Annex,43.67125291,-79.40265119,Private room,55,2,0,,,57,76
13651120,201/ Mantle Room @Lowther,26743967,Toronto Heritage Residences,,Annex,43.66805977,-79.40407015,Private room,45,2,3,8/20/2016,0.27,57,65
6603293,Home-away-from-home,215135,Julie,,Annex,43.66992853,-79.4151097,Entire home/apt,114,1,0,,,1,0
6602120,Bloor/Bathurst Private LARGE 1BDRM Apt,34540754,Denis,,Annex,43.66675052,-79.41248295,Entire home/apt,96,2,0,,,1,0
12409913,Annex House Located Near Shopping and Restaurants,23954857,Renata,,Annex,43.66668498,-79.40699635,Private room,50,3,0,,,1,0
17154313,Cozy 1 bedroom heart of the annex!,38327942,Aj,,Annex,43.67530751,-79.40388722,Private room,65,1,0,,,2,180
13911458,Private room in 1BR apartment at Bloor and Spadina,68250714,Irina,,Annex,43.66734419,-79.404632,Private room,69,1,1,11/8/2016,0.14,2,0
18925761,Ultra Accessible Downtown Apartment,18942204,Todd,,Annex,43.66937246,-79.40589466,Entire home/apt,59,1,0,,,1,8
17805942,"Modern Townhouse in the heart of the Annex,Toronto",42616973,Navin,,Annex,43.67162237,-79.40270548,Entire home/apt,74,2,4,5/21/2017,3.16,1,101
12568616,The 108 (Free parking/wifi/netflix),25609138,Christine,,Annex,43.67553043,-79.40189611,Entire home/apt,109,2,14,5/13/2017,1.09,1,260
17792493,BLOOR AND SPADINA - Spacious 1BDR,51598323,Krishesh,,Annex,43.66858149,-79.40596912,Entire home/apt,51,15,0,,,1,153
19030538,Modern Bright downtown Annex bachelor,9923100,Ed,,Annex,43.67084644,-79.40741797,Entire home/apt,78,4,0,,,4,150
15379867,Luxury in Yorkville (Yonge & Bloor),809517,Anton,,Annex,43.67164821,-79.39496352,Entire home/apt,85,1,26,5/10/2017,3.44,7,41
10859818,Freshly Renovated Clean & Bright,1171437,Charlie,,Annex,43.67109114,-79.40767236,Entire home/apt,95,4,21,5/7/2017,1.38,2,228
6076379,"Large, bright 1B apartment - Annex",17694001,Matt,,Annex,43.67163859,-79.40256765,Entire home/apt,109,7,1,9/4/2015,0.05,1,0
15423615,Beautiful Yorkville Condo (1 Bedroom + Den),2575586,John Charles,,Annex,43.67096646,-79.39511421,Entire home/apt,99,1,52,5/19/2017,6.96,3,324
17855818,Historic Annex,39924485,Nick & Mojdeh,,Annex,43.66867451,-79.41184763,Entire home/apt,65,2,3,5/5/2017,1.43,1,282
12891524,DWTN Hotel Style Apt up to 4 people,70659143,Irina,,Annex,43.67174475,-79.400765,Entire home/apt,95,1,116,5/14/2017,9.02,2,294
13101345,Downtown hotel style suite up to 4 ppl,40510045,Natasha,,Annex,43.67179652,-79.40238751,Entire home/apt,59,1,73,6/1/2017,5.9,10,331
4149739,Anne's Annex Apartment,21526358,Marianne,,Annex,43.67309158,-79.40384145,Entire home/apt,80,2,60,5/21/2017,2.36,2,23
666801,Downtown Stylish Bachelor Apartment,3371777,Nedia,,Annex,43.67037728,-79.40462673,Entire home/apt,89,1,304,5/19/2017,5.36,1,237
4574002,Cozy Apartment located at the Annex,23700725,Nicolas,,Annex,43.67185504,-79.40395269,Entire home/apt,99,2,22,5/21/2017,0.72,1,5
9633662,Toronto Cozy Prime Location DownTN Avenue&Bloor,42048792,Hediyeh,,Annex,43.67175791,-79.39675345,Entire home/apt,80,1,17,5/13/2017,1.4,1,306
6246495,Sunny Annex Apartment - Great neighborhood +Subway,10270570,Emma,,Annex,43.67520693,-79.40258868,Entire home/apt,108,7,0,,,1,6
6833612,Central 1 Bbrm Apt + Deck + Den,10899471,Steph,,Annex,43.66864129,-79.41210013,Entire home/apt,109,3,53,5/29/2017,2.22,1,1
2472414,Downtown Victorian Apartment,12644167,Denise,,Annex,43.67307836,-79.40483571,Entire home/apt,105,1,41,9/28/2015,1.04,1,154
18499014,Modern 1BR Yorkville Condo Breathtaking City View,69267810,Ari,,Annex,43.67142348,-79.39541311,Entire home/apt,199,1,6,5/29/2017,6,7,48
10570120,AMAZING LOCATION. HUGE TASTEFULLY FURNISHED 2BEDS,8698175,Aj,,Annex,43.6690287,-79.39707042,Entire home/apt,180,3,29,5/20/2017,2.44,1,309
16854744,Beautiful spacy one bedroom apt with CN tower view,21221358,Tomas,,Annex,43.66774601,-79.40665261,Entire home/apt,80,5,0,,,1,0
5171066,Charming House in Annex,26743967,Toronto Heritage Residences,,Annex,43.67207336,-79.40292263,Entire home/apt,700,3,24,8/29/2016,0.99,57,38
13652643,"Luxury 4 br house, Annex, Toronto, parking & yard",79266781,Laurel,,Annex,43.66718913,-79.40837217,Entire home/apt,700,7,0,,,1,0
18293679,Cozy Annex/Seaton Village Apartment,13716588,Thomas,,Annex,43.66679268,-79.41202981,Entire home/apt,89,1,6,5/28/2017,5.14,1,317
18173998,"Annex, 1 bdrm apartment, a minute from subway",125370198,Sandra,,Annex,43.66586859,-79.40977324,Entire home/apt,109,7,10,5/29/2017,6.12,1,43
7151148,NEW LOW PRICE! 2 bedroom w/ parking,19262479,Evan,,Annex,43.66910266,-79.40439603,Entire home/apt,126,3,1,7/30/2015,0.04,1,0
17802229,Yorkville / Annex. Big space near subway & sites,17654385,Thomas,,Annex,43.67026896,-79.3995553,Entire home/apt,200,4,0,,,1,151
14838967,Charming Downtown studio apartment,92635593,Arian,,Annex,43.67193218,-79.40058799,Entire home/apt,105,1,31,5/27/2017,3.5,8,333
17047357,Downtown hotel style cozy studio suite up to 4 ppl,40510045,Natasha,,Annex,43.67322623,-79.40089208,Entire home/apt,76,1,23,5/28/2017,6.05,10,328
1523547,Right in the Heart of Downtown!,164481,Sébastien,,Annex,43.66669783,-79.40542456,Entire home/apt,99,1,141,5/13/2017,3.09,7,68
15302170,Bright & Spacious Downtown studio,92635593,Arian,,Annex,43.67329238,-79.40094997,Entire home/apt,105,1,40,5/29/2017,4.9,8,324
13031045,Downtown hotel style suite w/parking up to 4 ppl,40510045,Natasha,,Annex,43.67363844,-79.39952728,Entire home/apt,78,1,73,5/30/2017,5.87,10,336
15841025,Cozy Downtown studio apartment,92635593,Arian,,Annex,43.67354655,-79.4012733,Entire home/apt,91,1,16,2/15/2017,2.29,8,199
18476584,Sunny & Cozy Downtown Studio,92635593,Arian,,Annex,43.67376765,-79.40065072,Entire home/apt,78,1,5,5/31/2017,5,8,184
8050528,Stylish studio in the Annex,42507265,Paige,,Annex,43.66874415,-79.40555325,Entire home/apt,59,2,4,8/8/2016,0.25,1,0
16244251,Bright and spacious apartment,14950495,Katie,,Annex,43.673933,-79.40331737,Entire home/apt,61,5,1,5/2/2017,0.91,1,24
13781251,Two Bedroom Apartment in the heart of the Annex,80915924,Will,,Annex,43.66585048,-79.41131687,Entire home/apt,69,3,2,9/1/2016,0.21,1,0
13327025,ZEN VIBES - BUSINESS Travelers & COUPLES Getaways,10210964,Sabrina,,Annex,43.67128395,-79.39768018,Entire home/apt,118,5,11,1/8/2017,0.93,2,32
4803535,Charming studio apartment in Annex.,6301572,Nicole,,Annex,43.67405493,-79.40134687,Entire home/apt,100,1,66,7/24/2016,2.27,1,94
16732243,Annex awesome 1 bdrm walk down apt,110948763,Rachel,,Annex,43.66589553,-79.41215667,Entire home/apt,78,5,6,5/14/2017,1.98,1,106
12172035,Bright & Modern Apartment in Heart of the Annex,29756603,Brad,,Annex,43.67339812,-79.40281751,Entire home/apt,99,10,0,,,1,80
4321434,Attic Oasis,2192751,Linsey,,Annex,43.67433192,-79.40962508,Entire home/apt,81,7,1,10/27/2016,0.14,1,0
6759187,"Bright, great location, spacious",792678,Alondra,,Annex,43.67013941,-79.4000556,Entire home/apt,191,5,8,5/29/2017,0.4,1,30
14084357,Annex One Bedroom Apt. Close to everything.,394329,Dino,,Annex,43.67417934,-79.40439503,Entire home/apt,103,2,8,1/22/2017,0.78,1,29
13221409,Modern Brand New Yorkville Pad,53923856,Danielle,,Annex,43.67148153,-79.39476152,Entire home/apt,199,2,3,9/23/2016,0.34,1,0
13696593,Cozy flat in downtown Toronto - perfect location!,8540894,Yani,,Annex,43.66818662,-79.40602986,Entire home/apt,200,7,22,1/2/2017,1.95,2,42
14708773,1 bd apt (2nd floor) in an Annex house,91500818,Toshi,,Annex,43.66942124,-79.41127993,Entire home/apt,54,2,3,10/14/2016,0.36,1,0
17460024,Spacious bright 2 level Annex apartment,29741691,Shannon,,Annex,43.66817053,-79.40945498,Entire home/apt,100,2,1,3/5/2017,0.33,2,0
14710048,1 Bdrm Centrally located Toronto Bathurst & Bloor,35591929,Patrick,,Annex,43.66615634,-79.41095256,Entire home/apt,100,2,13,5/31/2017,1.51,1,8
13476193,"Sunny, very well-located studio apartment",10065239,Louis,,Annex,43.66930996,-79.3994822,Entire home/apt,80,2,1,7/4/2016,0.09,1,0
9974010,Cute 1 Bedroom in the Annex,51231401,Hilary,,Annex,43.66621379,-79.41064467,Entire home/apt,100,1,16,1/1/2017,0.92,1,7
11189160,Azi,58248390,Azi,,Annex,43.6732145,-79.40390687,Entire home/apt,55,1,0,,,1,0
3911896,"Bright downtown apt, walk to metro!",13403557,Simón,,Annex,43.66643942,-79.41172054,Entire home/apt,120,4,102,5/22/2017,3.05,1,302
1223097,"Colourful Apartment, Open Space :)",6671740,Steven,,Annex,43.67083526,-79.40564401,Entire home/apt,118,1,80,5/28/2017,2.43,1,10
12213907,Luxury Yorkville 1 Bedroom Condo - New Building,742398,Ali,,Annex,43.67148249,-79.39500894,Entire home/apt,99,4,0,,,4,20
6973346,"Spacious, light-filled, big balcony",1412925,Danny,,Annex,43.67007203,-79.40187149,Entire home/apt,100,1,4,8/30/2016,0.17,1,0
11552795,"Beautiful, Well-Equipped Annex Apt",11801417,Justin,,Annex,43.67444141,-79.40488927,Entire home/apt,100,1,0,,,1,0
11177720,Stunning Home near Bloor and Spadina,26743967,Toronto Heritage Residences,,Annex,43.6689943,-79.40483551,Entire home/apt,700,3,7,5/28/2017,0.65,57,51
