room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10361301,53327872,Shared room,,Broadview North (57),0,0.0,1,1.0,10.0,,43.689384,-79.34899,2017-03-12 20:49:12.571784
16690972,109493820,Shared room,,Mount Pleasant West (104),1,0.0,2,1.0,18.0,,43.710058,-79.393356,2017-03-12 20:49:12.569620
6756609,28003545,Shared room,,Humewood-Cedarvale (106),1,0.0,2,1.0,36.0,,43.684153,-79.419792,2017-03-12 20:49:12.567439
14828225,92737847,Shared room,,Woodbine-Lumsden (60),1,0.0,2,1.0,23.0,,43.690021,-79.311949,2017-03-12 20:49:12.562580
16131043,105219240,Shared room,,Waterfront Communities-The Island (77),2,0.0,2,1.0,27.0,,43.64396,-79.389596,2017-03-12 20:49:12.559512
11341710,3862144,Shared room,,Moss Park (73),59,4.5,3,1.0,12.0,,43.655757,-79.37095,2017-03-12 20:49:12.556595
17593829,79309268,Shared room,,Cabbagetown-South St.James Town (71),0,0.0,2,1.0,38.0,,43.66362,-79.376378,2017-03-12 20:49:12.551145
17174786,7010032,Shared room,,High Park-Swansea (87),0,0.0,1,1.0,38.0,,43.637278,-79.468559,2017-03-12 20:49:12.549030
7156586,20305492,Shared room,,High Park North (88),3,4.0,2,1.0,31.0,,43.6563,-79.459302,2017-03-12 20:49:12.546059
9790418,30594074,Shared room,,Waterfront Communities-The Island (77),37,5.0,1,1.0,38.0,,43.63919,-79.384825,2017-03-12 20:49:12.537329
15645034,25318376,Shared room,,Trinity-Bellwoods (81),3,4.5,1,1.0,31.0,,43.649509,-79.411068,2017-03-12 20:49:12.534704
14288374,27675405,Shared room,,Lawrence Park South (103),1,0.0,2,1.0,15.0,,43.718789,-79.394661,2017-03-12 20:49:12.531624
13846035,76775244,Shared room,,Mount Pleasant East (99),0,0.0,1,1.0,23.0,,43.710694,-79.38653,2017-03-12 20:49:12.527635
14627498,74070292,Shared room,,Bay Street Corridor (76),19,5.0,2,1.0,38.0,,43.655875,-79.384482,2017-03-12 20:49:10.872990
17267794,104685067,Shared room,,Niagara (82),1,0.0,1,1.0,18.0,,43.642541,-79.412442,2017-03-12 20:49:10.869706
11319669,59204259,Shared room,,Dufferin Grove (83),23,5.0,2,1.0,19.0,,43.653722,-79.433816,2017-03-12 20:49:10.864753
15616954,3862144,Shared room,,Moss Park (73),24,4.5,2,1.0,13.0,,43.657168,-79.369454,2017-03-12 20:49:10.859286
17223256,28242489,Shared room,,Annex (95),6,5.0,3,1.0,20.0,,43.674512,-79.406292,2017-03-12 20:49:10.856555
12336263,53422344,Shared room,,North St.James Town (74),5,5.0,1,1.0,21.0,,43.670176,-79.371557,2017-03-12 20:49:10.853320
12961095,37345630,Shared room,,Bedford Park-Nortown (39),34,4.5,1,1.0,14.0,,43.723793,-79.430611,2017-03-12 20:49:10.850877
15827929,55930757,Shared room,,Waterfront Communities-The Island (77),23,5.0,1,1.0,27.0,,43.638142,-79.398609,2017-03-12 20:49:10.848048
15856806,7959694,Shared room,,South Parkdale (85),11,5.0,2,1.0,22.0,,43.63522,-79.429268,2017-03-12 20:49:10.845751
17608013,45196644,Shared room,,Henry Farm (53),0,0.0,1,1.0,21.0,,43.772821,-79.341622,2017-03-12 20:49:10.843397
13473981,61877044,Shared room,,Rosedale-Moore Park (98),23,4.5,1,1.0,20.0,,43.686547,-79.393429,2017-03-12 20:49:10.840644
8113910,32098475,Shared room,,North St.James Town (74),50,4.5,2,1.0,20.0,,43.671841,-79.374953,2017-03-12 20:49:09.189796
13300956,1783757,Shared room,,Waterfront Communities-The Island (77),32,5.0,1,1.0,37.0,,43.641543,-79.382006,2017-03-12 20:49:09.187476
16100281,8001562,Shared room,,Yonge-St.Clair (97),9,5.0,1,1.0,10.0,,43.695192,-79.397043,2017-03-12 20:49:09.184876
17621436,21933230,Shared room,,Little Portugal (84),0,0.0,2,1.0,27.0,,43.650159,-79.43426,2017-03-12 20:49:09.169847
3994370,20667851,Shared room,,Regent Park (72),121,4.5,1,1.0,30.0,,43.656877,-79.362185,2017-03-12 20:49:09.166215
1370325,7430545,Shared room,,Willowdale East (51),187,5.0,2,1.0,27.0,,43.77771,-79.413526,2017-03-12 20:49:09.161142
15481128,9888132,Shared room,,Willowridge-Martingrove-Richview (7),22,5.0,1,1.0,20.0,,43.685385,-79.53104,2017-03-12 20:49:09.156533
15721230,32440665,Shared room,,Waterfront Communities-The Island (77),21,5.0,2,1.0,31.0,,43.646174,-79.391319,2017-03-12 20:49:09.154033
16527769,107273982,Shared room,,Moss Park (73),0,0.0,2,1.0,24.0,,43.658995,-79.369073,2017-03-12 20:49:09.151527
16771025,34342026,Shared room,,Mount Pleasant West (104),2,0.0,2,1.0,21.0,,43.699164,-79.39168,2017-03-12 20:49:09.149085
14787803,7155858,Shared room,,Bay Street Corridor (76),30,5.0,4,1.0,40.0,,43.6607,-79.386321,2017-03-12 20:49:09.146694
14301195,87364912,Shared room,,East End-Danforth (62),14,4.5,2,1.0,29.0,,43.685413,-79.290146,2017-03-12 20:49:09.144291
17402693,104685067,Shared room,,Niagara (82),0,0.0,1,1.0,19.0,,43.642152,-79.416418,2017-03-12 20:49:09.141864
13172047,43703047,Shared room,,Annex (95),34,4.5,1,1.0,20.0,,43.674939,-79.393879,2017-03-12 20:49:09.139082
12342904,37345630,Shared room,,Englemount-Lawrence (32),28,4.5,1,1.0,16.0,,43.724624,-79.431208,2017-03-12 20:49:09.136540
14520891,89728791,Shared room,,Kensington-Chinatown (78),14,4.5,2,1.0,31.0,,43.650954,-79.392719,2017-03-12 20:49:09.133363
2694740,3771061,Shared room,,Mount Pleasant East (99),90,4.5,1,1.0,13.0,,43.711744,-79.379891,2017-03-12 20:49:09.124723
4922566,20667851,Shared room,,Regent Park (72),123,4.5,1,1.0,30.0,,43.658198,-79.36358,2017-03-12 20:49:09.119374
16048515,104476791,Entire home/apt,,Trinity-Bellwoods (81),0,0.0,12,5.0,764.0,,43.651525,-79.418565,2017-03-12 20:46:34.676771
16718019,110301633,Entire home/apt,,Casa Loma (96),0,0.0,16,4.0,574.0,,43.679651,-79.409405,2017-03-12 20:45:37.576133
4531901,23004422,Entire home/apt,,Bridle Path-Sunnybrook-York Mills (41),7,4.5,6,3.0,375.0,,43.714394,-79.38678,2017-03-12 20:44:45.747745
1501517,8023067,Entire home/apt,,Waterfront Communities-The Island (77),8,5.0,6,2.0,495.0,,43.642366,-79.376294,2017-03-12 20:41:43.190234
2781733,14192890,Entire home/apt,,Waterfront Communities-The Island (77),10,4.5,6,2.0,229.0,,43.643311,-79.390969,2017-03-12 20:41:16.235001
7036299,36890012,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,5,2.0,192.0,,43.621372,-79.483688,2017-03-12 20:40:07.071556
1438852,1147214,Entire home/apt,,Waterfront Communities-The Island (77),127,4.5,6,2.0,180.0,,43.64567,-79.400283,2017-03-12 20:39:58.602655
15825520,11463589,Entire home/apt,,Trinity-Bellwoods (81),1,0.0,11,1.0,153.0,,43.650326,-79.41172,2017-03-12 20:39:58.599954
2244309,11463589,Entire home/apt,,Trinity-Bellwoods (81),16,4.5,11,3.0,153.0,,43.649271,-79.411441,2017-03-12 20:39:22.634754
10685619,47855766,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,4,1.0,574.0,,43.643928,-79.39107,2017-03-12 20:38:08.672365
2334413,11924523,Entire home/apt,,Woburn (137),0,0.0,6,2.0,284.0,,43.781034,-79.246943,2017-03-12 20:36:54.421896
16479426,321906,Entire home/apt,,Waterfront Communities-The Island (77),8,5.0,4,2.0,191.0,,43.646654,-79.391503,2017-03-12 20:36:12.851152
16120797,105128368,Entire home/apt,,Moss Park (73),0,0.0,4,2.0,192.0,,43.656557,-79.368559,2017-03-12 20:36:11.524845
8107315,27424254,Entire home/apt,,Keelesdale-Eglinton West (110),0,0.0,7,3.0,574.0,,43.689025,-79.470866,2017-03-12 20:27:56.637042
6868764,276090,Entire home/apt,,Leaside-Bennington (56),0,0.0,10,6.0,574.0,,43.692447,-79.363494,2017-03-12 20:27:56.633094
14406688,35015351,Entire home/apt,,Waterfront Communities-The Island (77),3,5.0,10,3.0,687.0,,43.641304,-79.394994,2017-03-12 20:27:55.483186
14088094,19505026,Entire home/apt,,Niagara (82),1,0.0,4,1.0,596.0,,43.637689,-79.407112,2017-03-12 20:27:54.794392
13941571,76175401,Entire home/apt,,Waterfront Communities-The Island (77),3,4.5,13,3.0,443.0,,43.639506,-79.394765,2017-03-12 20:27:51.995372
11412429,21291403,Entire home/apt,,Annex (95),9,4.5,8,4.0,324.0,,43.669192,-79.410301,2017-03-12 20:27:50.591604
14028269,24679122,Entire home/apt,,Waterfront Communities-The Island (77),5,4.5,6,3.0,412.0,,43.640982,-79.381468,2017-03-12 20:27:50.577451
8461590,7354580,Entire home/apt,,Wexford/Maryvale (119),5,4.5,13,6.0,382.0,,43.740916,-79.300127,2017-03-12 20:27:50.567514
14468737,195095,Entire home/apt,,Church-Yonge Corridor (75),0,0.0,4,2.0,344.0,,43.668005,-79.382521,2017-03-12 20:27:49.167598
5651804,1015926,Entire home/apt,,Stonegate-Queensway (16),0,0.0,4,2.0,218.0,,43.640461,-79.505535,2017-03-12 20:27:16.579063
14959188,24616684,Entire home/apt,,Niagara (82),3,5.0,3,1.0,249.0,,43.641378,-79.416248,2017-03-12 20:23:41.813663
15565606,43901185,Entire home/apt,,Waterfront Communities-The Island (77),9,4.5,6,1.0,266.0,,43.644891,-79.402191,2017-03-12 20:23:39.525742
10212591,43901185,Entire home/apt,,Niagara (82),68,5.0,6,1.0,266.0,,43.63492,-79.406701,2017-03-12 20:23:35.991828
5074813,25718103,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,4,2.0,192.0,,43.642435,-79.381317,2017-03-12 20:23:34.663053
1349839,569339,Entire home/apt,,Kensington-Chinatown (78),17,5.0,5,2.0,192.0,,43.655551,-79.400582,2017-03-12 20:23:33.314987
16406357,6319861,Entire home/apt,,Cabbagetown-South St.James Town (71),0,0.0,4,1.0,192.0,,43.663331,-79.37675,2017-03-12 20:23:31.903773
5898448,22687896,Entire home/apt,,The Beaches (63),1,0.0,6,2.0,192.0,,43.673307,-79.301411,2017-03-12 20:23:31.885184
13466429,26156805,Entire home/apt,,Palmerston-Little Italy (80),1,0.0,8,4.0,192.0,,43.660211,-79.415996,2017-03-12 20:23:31.882324
3611350,13058067,Entire home/apt,,Waterfront Communities-The Island (77),84,4.5,10,2.0,191.0,,43.64156,-79.396666,2017-03-12 20:23:24.959817
4920566,6486426,Entire home/apt,,South Riverdale (70),0,0.0,6,2.0,192.0,,43.660957,-79.348005,2017-03-12 20:23:24.954996
8384532,13834774,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,1.0,192.0,,43.63948,-79.390972,2017-03-12 20:23:23.596714
6971297,25718103,Entire home/apt,,Waterfront Communities-The Island (77),3,3.5,6,2.0,192.0,,43.643157,-79.388229,2017-03-12 20:23:23.588771
6574464,34387079,Entire home/apt,,Moss Park (73),0,0.0,4,2.0,192.0,,43.653275,-79.361961,2017-03-12 20:23:22.216634
7971951,42066872,Entire home/apt,,Niagara (82),1,0.0,4,2.0,192.0,,43.637128,-79.414451,2017-03-12 20:23:19.284392
839123,1919294,Entire home/apt,,Bayview Village (52),2,0.0,4,2.0,152.0,,43.769692,-79.368945,2017-03-12 20:20:51.607798
5251808,4415603,Entire home/apt,,Bay Street Corridor (76),2,0.0,3,0.0,127.0,,43.651766,-79.381679,2017-03-12 20:18:59.050386
8388866,7135549,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,1.0,126.0,,43.644786,-79.387178,2017-03-12 20:18:08.730129
17680017,1015045,Entire home/apt,,Kensington-Chinatown (78),0,0.0,5,2.0,132.0,,43.649742,-79.393383,2017-03-12 20:17:49.012619
719384,1919294,Entire home/apt,,Bayview Village (52),2,0.0,3,1.0,129.0,,43.766857,-79.382853,2017-03-12 20:17:44.480810
17679323,120335138,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,4,1.0,114.0,,43.625755,-79.479872,2017-03-12 20:16:57.921762
8535399,44937354,Entire home/apt,,Mount Pleasant West (104),0,0.0,4,2.0,108.0,,43.709387,-79.395786,2017-03-12 20:14:46.681428
16738214,60660569,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,3,1.0,114.0,,43.648652,-79.392879,2017-03-12 20:14:26.812280
12322757,12742095,Entire home/apt,,Mount Pleasant West (104),10,5.0,6,2.0,75.0,,43.706205,-79.395326,2017-03-12 20:06:52.241391
10683850,3720395,Entire home/apt,,Mount Pleasant West (104),7,4.5,3,0.0,54.0,,43.699529,-79.390012,2017-03-12 20:06:02.579774
13600486,78196401,Entire home/apt,,Eglinton East (138),0,0.0,3,1.0,46.0,,43.735067,-79.26232,2017-03-12 20:05:42.351522
17592260,1753413,Entire home/apt,,Westminster-Branson (35),0,0.0,3,2.0,34.0,,43.780176,-79.445545,2017-03-12 20:04:53.077397
822085,4316883,Entire home/apt,,Rosedale-Moore Park (98),4,5.0,9,5.0,659.0,,43.688553,-79.378453,2017-03-12 20:04:42.180885
1895914,9700971,Entire home/apt,,Waterfront Communities-The Island (77),16,5.0,10,3.0,649.0,,43.641321,-79.396232,2017-03-12 20:04:42.166411
6808015,35638798,Entire home/apt,,Oakwood Village (107),42,4.5,6,2.0,692.0,,43.680733,-79.435765,2017-03-12 20:04:42.161302
272628,1367540,Entire home/apt,,Moss Park (73),15,3.5,8,4.0,350.0,,43.655416,-79.371858,2017-03-12 20:04:37.624938
17325839,116955662,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,8,4.0,383.0,,43.646255,-79.400575,2017-03-12 20:04:37.621045
5750046,9700971,Entire home/apt,,Waterfront Communities-The Island (77),10,4.5,12,3.0,401.0,,43.639256,-79.39617,2017-03-12 20:04:36.080921
6395547,16532762,Entire home/apt,,Cabbagetown-South St.James Town (71),2,0.0,4,2.0,478.0,,43.666721,-79.365422,2017-03-12 20:04:34.332887
6919553,36163394,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,2.0,458.0,,43.640713,-79.395441,2017-03-12 20:04:34.324393
14807955,21018901,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,2.0,496.0,,43.646181,-79.39396,2017-03-12 20:04:33.271758
5953807,30202371,Entire home/apt,,Runnymede-Bloor West Village (89),0,0.0,8,4.0,381.0,,43.656326,-79.479142,2017-03-12 20:04:33.267362
7915935,16529722,Entire home/apt,,Kingsway South (15),25,5.0,10,4.0,344.0,,43.651666,-79.499352,2017-03-12 20:04:33.260052
5135056,26547168,Entire home/apt,,Playter Estates-Danforth (67),0,0.0,6,3.0,382.0,,43.679439,-79.350398,2017-03-12 20:04:31.639185
15949568,35965162,Entire home/apt,,Junction Area (90),0,0.0,4,2.0,449.0,,43.678748,-79.475883,2017-03-12 20:04:31.635402
6939805,29001866,Entire home/apt,,High Park North (88),7,4.5,7,4.0,371.0,,43.658674,-79.469687,2017-03-12 20:04:31.620213
4662790,8869258,Entire home/apt,,Cabbagetown-South St.James Town (71),5,4.5,8,4.0,344.0,,43.665909,-79.363385,2017-03-12 20:04:31.615028
2531934,12966791,Entire home/apt,,Waterfront Communities-The Island (77),24,5.0,4,2.0,405.0,,43.636606,-79.399586,2017-03-12 20:04:30.215440
2261653,11548987,Entire home/apt,,Waterfront Communities-The Island (77),6,4.0,4,2.0,458.0,,43.648921,-79.366814,2017-03-12 20:04:28.985708
6728813,35236039,Entire home/apt,,South Riverdale (70),0,0.0,7,4.0,382.0,,43.664908,-79.339298,2017-03-12 20:04:28.978930
16612237,24715593,Entire home/apt,,Junction Area (90),2,0.0,16,0.0,458.0,,43.672683,-79.477944,2017-03-12 20:04:28.970366
16768484,37567822,Entire home/apt,,South Riverdale (70),0,0.0,6,4.0,382.0,,43.662296,-79.345882,2017-03-12 20:04:28.968141
17078652,43615080,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,5,1.0,344.0,,43.641378,-79.391548,2017-03-12 20:04:25.951110
12211908,4423104,Entire home/apt,,Trinity-Bellwoods (81),26,5.0,9,6.0,402.0,,43.648728,-79.413537,2017-03-12 20:04:25.938529
17516509,118760528,Entire home/apt,,Bedford Park-Nortown (39),0,0.0,8,5.0,458.0,,43.733853,-79.431759,2017-03-12 20:04:25.927216
6273239,32602656,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),1,0.0,4,2.0,230.0,,43.62625,-79.480646,2017-03-12 19:59:23.400220
6514510,34062332,Entire home/apt,,Woodbine Corridor (64),0,0.0,2,1.0,230.0,,43.680058,-79.313087,2017-03-12 19:57:59.586904
7462239,11206244,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,3,1.0,207.0,,43.646043,-79.393935,2017-03-12 19:55:24.566866
14301546,87367182,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,6,2.0,262.0,,43.636374,-79.399331,2017-03-12 19:54:16.797012
670171,3395349,Entire home/apt,,High Park North (88),0,0.0,2,1.0,192.0,,43.657541,-79.458961,2017-03-12 19:53:58.012342
8499511,7135549,Entire home/apt,,Waterfront Communities-The Island (77),7,4.0,6,2.0,192.0,,43.643324,-79.389423,2017-03-12 19:53:56.549687
6434159,26164036,Entire home/apt,,South Parkdale (85),1,0.0,4,2.0,192.0,,43.640121,-79.427851,2017-03-12 19:53:56.546512
15125633,4124418,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,6,3.0,195.0,,43.642364,-79.37966,2017-03-12 19:53:56.530769
6128931,31796094,Entire home/apt,,Long Branch (19),1,0.0,10,4.0,192.0,,43.600448,-79.526356,2017-03-12 19:53:56.528434
11545280,14192890,Entire home/apt,,Waterfront Communities-The Island (77),17,4.5,6,1.0,191.0,,43.643573,-79.388901,2017-03-12 19:53:56.522612
12492650,49632607,Entire home/apt,,The Beaches (63),3,5.0,6,2.0,192.0,,43.674993,-79.299016,2017-03-12 19:53:56.517236
2640991,6274803,Entire home/apt,,Corso Italia-Davenport (92),1,0.0,4,4.0,192.0,,43.674098,-79.438376,2017-03-12 19:53:54.981413
2061445,9116432,Entire home/apt,,East End-Danforth (62),22,5.0,5,4.0,191.0,,43.679219,-79.308383,2017-03-12 19:53:54.969708
1256731,6845507,Entire home/apt,,South Riverdale (70),8,5.0,6,3.0,192.0,,43.664835,-79.337473,2017-03-12 19:53:53.533896
14767493,16924926,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,2,1.0,192.0,,43.645556,-79.391616,2017-03-12 19:53:52.138114
3971967,8260044,Entire home/apt,,Waterfront Communities-The Island (77),14,4.5,4,1.0,192.0,,43.640989,-79.392863,2017-03-12 19:53:52.134006
12355886,17834182,Entire home/apt,,Waterfront Communities-The Island (77),9,5.0,7,2.0,192.0,,43.6426,-79.391293,2017-03-12 19:53:52.123954
3131003,15899786,Entire home/apt,,High Park-Swansea (87),1,0.0,8,4.0,192.0,,43.642587,-79.455064,2017-03-12 19:53:50.619873
2536954,11341806,Entire home/apt,,Palmerston-Little Italy (80),4,5.0,6,3.0,192.0,,43.657569,-79.422537,2017-03-12 19:53:50.617195
17039926,114344363,Entire home/apt,,Trinity-Bellwoods (81),0,0.0,6,3.0,191.0,,43.650902,-79.414393,2017-03-12 19:53:50.612150
6050794,31398026,Entire home/apt,,Little Portugal (84),0,0.0,2,2.0,192.0,,43.641398,-79.424587,2017-03-12 19:53:50.600373
16957112,742398,Entire home/apt,,Annex (95),0,0.0,4,2.0,192.0,,43.66894,-79.39323,2017-03-12 19:53:50.597386
14077437,1531492,Entire home/apt,,Bathurst Manor (34),0,0.0,6,3.0,205.0,,43.754183,-79.455175,2017-03-12 19:53:50.591759
11021437,46402924,Entire home/apt,,Junction Area (90),0,0.0,6,3.0,191.0,,43.665955,-79.470959,2017-03-12 19:53:48.985203
15039205,9597799,Entire home/apt,,Annex (95),1,0.0,3,1.0,191.0,,43.672524,-79.389061,2017-03-12 19:53:48.982505
7161326,37504523,Entire home/apt,,South Parkdale (85),0,0.0,2,0.0,191.0,,43.635932,-79.437502,2017-03-12 19:53:48.974581
14755786,91990256,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,192.0,,43.639191,-79.397895,2017-03-12 19:53:48.965572
3949682,1397143,Entire home/apt,,Bay Street Corridor (76),75,5.0,4,2.0,192.0,,43.650965,-79.382483,2017-03-12 19:53:47.428552
1156413,1590126,Entire home/apt,,Roncesvalles (86),23,4.5,5,3.0,187.0,,43.643667,-79.443195,2017-03-12 19:53:47.425152
9372079,6196433,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),5,5.0,4,2.0,187.0,,43.657644,-79.446164,2017-03-12 19:53:45.752189
10429663,1323880,Entire home/apt,,Bay Street Corridor (76),11,4.5,4,2.0,187.0,,43.66481,-79.384952,2017-03-12 19:53:45.735416
16828173,99298063,Entire home/apt,,Downsview-Roding-CFB (26),0,0.0,16,6.0,203.0,,43.735784,-79.47805,2017-03-12 19:53:45.730010
14151795,39825417,Entire home/apt,,Niagara (82),0,0.0,4,2.0,192.0,,43.639577,-79.412851,2017-03-12 19:53:45.727236
228568,934821,Entire home/apt,,North St.James Town (74),51,5.0,4,2.0,203.0,,43.667708,-79.376791,2017-03-12 19:53:43.591389
4995171,12900597,Entire home/apt,,Clanton Park (33),53,4.5,10,5.0,191.0,,43.747187,-79.43985,2017-03-12 19:53:41.482943
5702855,29567269,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,192.0,,43.645859,-79.401234,2017-03-12 19:53:41.480568
15036352,8182066,Entire home/apt,,Wychwood (94),0,0.0,3,2.0,192.0,,43.673857,-79.424574,2017-03-12 19:53:39.867305
9966206,7379381,Entire home/apt,,Niagara (82),0,0.0,2,0.0,192.0,,43.638173,-79.418733,2017-03-12 19:53:39.864509
5861165,28754691,Entire home/apt,,Niagara (82),6,5.0,3,2.0,192.0,,43.63476,-79.402651,2017-03-12 19:53:39.861503
15469825,3661813,Entire home/apt,,South Riverdale (70),1,0.0,4,2.0,192.0,,43.660454,-79.336062,2017-03-12 19:53:39.844346
14211981,34604423,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,3,1.0,191.0,,43.642799,-79.38371,2017-03-12 19:53:39.841594
5763091,29660947,Entire home/apt,,Waterfront Communities-The Island (77),12,5.0,3,2.0,191.0,,43.646963,-79.39429,2017-03-12 19:53:39.837219
16543613,321906,Entire home/apt,,Waterfront Communities-The Island (77),11,5.0,6,2.0,191.0,,43.643514,-79.389857,2017-03-12 19:53:39.833112
4718693,24375483,Entire home/apt,,Forest Hill North (102),2,0.0,5,2.0,192.0,,43.70516,-79.419706,2017-03-12 19:53:39.826360
6713457,35147693,Entire home/apt,,Leaside-Bennington (56),0,0.0,4,2.0,192.0,,43.710755,-79.36516,2017-03-12 19:53:36.812461
12776369,2538759,Entire home/apt,,Junction Area (90),3,4.5,4,2.0,183.0,,43.66487,-79.46678,2017-03-12 19:50:58.199613
7073051,19260783,Entire home/apt,,Junction Area (90),14,5.0,5,3.0,172.0,,43.666519,-79.474401,2017-03-12 19:50:54.581049
13072568,63968705,Entire home/apt,,Waterfront Communities-The Island (77),5,4.5,5,2.0,152.0,,43.64376,-79.381603,2017-03-12 19:47:53.015071
14577580,84695661,Entire home/apt,,South Riverdale (70),0,0.0,3,1.0,152.0,,43.664784,-79.342361,2017-03-12 19:47:20.350533
16743291,43321895,Entire home/apt,,Rouge (131),0,0.0,4,2.0,130.0,,43.822393,-79.228176,2017-03-12 19:33:40.404732
14612745,1194561,Entire home/apt,,Weston-Pellam Park (91),0,0.0,4,0.0,114.0,,43.679493,-79.459096,2017-03-12 19:30:44.712457
4983971,5844695,Entire home/apt,,Junction Area (90),2,0.0,3,2.0,123.0,,43.662803,-79.475983,2017-03-12 19:30:40.532000
17678747,120335138,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,4,1.0,114.0,,43.624458,-79.480137,2017-03-12 19:27:55.925853
2356555,12033867,Entire home/apt,,Newtonbrook West (36),33,4.5,4,2.0,114.0,,43.780336,-79.417535,2017-03-12 19:22:39.151312
16368562,102786614,Entire home/apt,,Newtonbrook East (50),1,0.0,6,3.0,123.0,,43.796227,-79.41099,2017-03-12 19:22:37.774204
17222847,115975599,Entire home/apt,,Newtonbrook West (36),3,5.0,5,3.0,107.0,,43.789123,-79.423403,2017-03-12 19:22:34.840608
4244965,22029664,Entire home/apt,,Pleasant View (46),29,4.5,5,3.0,114.0,,43.79579,-79.333861,2017-03-12 19:22:32.359573
6823210,35776188,Entire home/apt,,High Park North (88),0,0.0,4,2.0,114.0,,43.65984,-79.460078,2017-03-12 19:22:17.572839
7247740,1919294,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),2,0.0,2,1.0,99.0,,43.621098,-79.480743,2017-03-12 19:20:58.987750
16365839,51943705,Entire home/apt,,Yonge-Eglinton (100),0,0.0,5,1.0,92.0,,43.705721,-79.399251,2017-03-12 19:14:23.610830
